"type","log"
"ws_trust_rst","<wst:RequestSecurityToken xmlns:wst=""http://docs.oasis-open.org/ws-sx/ws-trust/200512"" xmlns:wsp=""http://schemas.xmlsoap.org/ws/2004/09/policy"" xmlns:wsa=""http://www.w3.org/2005/08/addressing"" xmlns:wsse=""http://docs.oasis-open.org/wss/2004/01/oasis-200401-wss-wssecurity-secext-1.0.xsd"" Context=""urn:uuid:4f18c204-9a13-4b77-8e0d-31a5c9f4b210""><wst:RequestType>http://docs.oasis-open.org/ws-sx/ws-trust/200512/Issue</wst:RequestType><wst:TokenType>urn:oasis:names:tc:SAML:2.0:assertion</wst:TokenType><wst:KeyType>http://docs.oasis-open.org/ws-sx/ws-trust/200512/Bearer</wst:KeyType><wsp:AppliesTo><wsa:EndpointReference><wsa:Address>https://sp.acme.example.net/svc/orders</wsa:Address></wsa:EndpointReference></wsp:AppliesTo><wst:Lifetime><wsu:Created xmlns:wsu=""http://docs.oasis-open.org/wss/2004/01/oasis-200401-wss-wssecurity-utility-1.0.xsd"">2026-06-17T10:14:02.118Z</wsu:Created><wsu:Expires xmlns:wsu=""http://docs.oasis-open.org/wss/2004/01/oasis-200401-wss-wssecurity-utility-1.0.xsd"">2026-06-17T11:14:02.118Z</wsu:Expires></wst:Lifetime><wst:Claims Dialect=""http://schemas.xmlsoap.org/ws/2005/05/identity""><wsid:ClaimType xmlns:wsid=""http://schemas.xmlsoap.org/ws/2005/05/identity"" Uri=""http://schemas.xmlsoap.org/ws/2005/05/identity/claims/emailaddress"" Optional=""false""/></wst:Claims></wst:RequestSecurityToken>"
"ws_trust_rst","<s:Envelope xmlns:s=""http://www.w3.org/2003/05/soap-envelope"" xmlns:a=""http://www.w3.org/2005/08/addressing""><s:Header><a:Action s:mustUnderstand=""1"">http://www.w3.org/2005/08/addressing/soap/fault</a:Action><a:RelatesTo>urn:uuid:7f2b41c8-9a03-4de1-b012-5c8e7d1a4402</a:RelatesTo></s:Header><s:Body><s:Fault><s:Code><s:Value>s:Sender</s:Value><s:Subcode><s:Value xmlns:wst=""http://docs.oasis-open.org/ws-sx/ws-trust/200512"">wst:FailedAuthentication</s:Value></s:Subcode></s:Code><s:Reason><s:Text xml:lang=""en-US"">ID3242: The security token could not be authenticated or authorized.</s:Text></s:Reason><s:Detail><ErrorDetail xmlns=""http://acme.example.com/sts""><TraceId>STS-884211-4471</TraceId><AppliesTo>https://api.acme.example.com/orders</AppliesTo><KeyType>http://docs.oasis-open.org/ws-sx/ws-trust/200512/Bearer</KeyType><Reason>Signing certificate thumbprint A41C7F2B98E0114D not in trusted issuer list</Reason></ErrorDetail></s:Detail></s:Fault></s:Body></s:Envelope>"
"xacml_policy","<Policy xmlns=""urn:oasis:names:tc:xacml:3.0:core:schema:wd-17"" PolicyId=""urn:example:policy:orders-readonly"" RuleCombiningAlgId=""urn:oasis:names:tc:xacml:3.0:rule-combining-algorithm:deny-overrides"" Version=""1.4""><Description>Permits members of Finance-ReadOnly to read order records during business hours.</Description><Target/><Rule RuleId=""urn:example:rule:permit-finance-read"" Effect=""Permit""><Target><AnyOf><AllOf><Match MatchId=""urn:oasis:names:tc:xacml:1.0:function:string-equal""><AttributeValue DataType=""http://www.w3.org/2001/XMLSchema#string"">read</AttributeValue><AttributeDesignator Category=""urn:oasis:names:tc:xacml:3.0:attribute-category:action"" AttributeId=""urn:oasis:names:tc:xacml:1.0:action:action-id"" DataType=""http://www.w3.org/2001/XMLSchema#string"" MustBePresent=""true""/></Match></AllOf></AnyOf></Target><Condition><Apply FunctionId=""urn:oasis:names:tc:xacml:1.0:function:string-is-in""><AttributeValue DataType=""http://www.w3.org/2001/XMLSchema#string"">Finance-ReadOnly</AttributeValue><AttributeDesignator Category=""urn:oasis:names:tc:xacml:1.0:subject-category:access-subject"" AttributeId=""urn:example:attr:group"" DataType=""http://www.w3.org/2001/XMLSchema#string"" MustBePresent=""false""/></Apply></Condition></Rule><Rule RuleId=""urn:example:rule:default-deny"" Effect=""Deny""/></Policy>"
"xacml_policy","<Response xmlns=""urn:oasis:names:tc:xacml:3.0:core:schema:wd-17""><Result><Decision>Deny</Decision><Status><StatusCode Value=""urn:oasis:names:tc:xacml:1.0:status:ok""/></Status><Obligations><Obligation ObligationId=""urn:acme:obligation:audit-denial""><AttributeAssignment AttributeId=""urn:acme:attr:reason"" DataType=""http://www.w3.org/2001/XMLSchema#string"">Subject role 'analyst' lacks permission 'export' on resource classification 'restricted'</AttributeAssignment><AttributeAssignment AttributeId=""urn:acme:attr:timestamp"" DataType=""http://www.w3.org/2001/XMLSchema#dateTime"">2026-04-30T20:11:04Z</AttributeAssignment></Obligation></Obligations><PolicyIdentifierList><PolicyIdReference Version=""3.2"">urn:acme:policy:data-export</PolicyIdReference><PolicySetIdReference Version=""1.0"">urn:acme:policyset:root</PolicySetIdReference></PolicyIdentifierList></Result></Response>"
"soap_fault","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/""><soapenv:Body><soapenv:Fault><soapenv:Code><soapenv:Value>soapenv:Sender</soapenv:Value><soapenv:Subcode><soapenv:Value xmlns:ord=""urn:example:orders"">ord:DuplicateOrderIgnored</soapenv:Value></soapenv:Subcode></soapenv:Code><soapenv:Reason><soapenv:Text xml:lang=""en"">Order 4500118842 was already submitted; the duplicate request was ignored.</soapenv:Text></soapenv:Reason><soapenv:Node>https://api.example.com/soap/orders/v3</soapenv:Node><soapenv:Detail><ord:OrderFault xmlns:ord=""urn:example:orders""><ord:severity>Informational</ord:severity><ord:orderId>4500118842</ord:orderId><ord:existingOrderId>4500118842</ord:existingOrderId><ord:correlationId>4f18c204-9a13-4b77-8e0d-31a5c9f4b210</ord:correlationId><ord:timestamp>2026-06-22T09:14:02Z</ord:timestamp></ord:OrderFault></soapenv:Detail></soapenv:Fault></soapenv:Body></soapenv:Envelope>"
"soap_fault","<soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/""><soap:Body><soap:Fault><faultcode>soap:Server</faultcode><faultstring>java.lang.NullPointerException: Cannot invoke ""com.acme.crm.Account.getTier()"" because ""account"" is null</faultstring><faultactor>http://crm.acme.example.com/services/AccountService</faultactor><detail><ns1:ServiceExceptionDetail xmlns:ns1=""http://acme.example.com/crm/faults""><ns1:errorCode>CRM-5001</ns1:errorCode><ns1:correlationId>a41c8f92-3b17-4de6-9c02-7f5b1e884d31</ns1:correlationId><ns1:timestamp>2026-01-22T07:44:12.881Z</ns1:timestamp><ns1:stackTrace>com.acme.crm.AccountService.getTier(AccountService.java:214)&#10;com.acme.crm.ws.AccountEndpoint.lookup(AccountEndpoint.java:88)</ns1:stackTrace></ns1:ServiceExceptionDetail></detail></soap:Fault></soap:Body></soap:Envelope>"
"wsdl_definition","<wsdl:definitions xmlns:wsdl=""http://schemas.xmlsoap.org/wsdl/"" xmlns:soap=""http://schemas.xmlsoap.org/wsdl/soap/"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:tns=""urn:example:orders"" targetNamespace=""urn:example:orders"" name=""OrderService""><wsdl:types><xsd:schema targetNamespace=""urn:example:orders"" elementFormDefault=""qualified""><xsd:element name=""GetOrderRequest""><xsd:complexType><xsd:sequence><xsd:element name=""orderId"" type=""xsd:string""/></xsd:sequence></xsd:complexType></xsd:element><xsd:element name=""GetOrderResponse""><xsd:complexType><xsd:sequence><xsd:element name=""status"" type=""xsd:string""/><xsd:element name=""totalAmount"" type=""xsd:decimal""/></xsd:sequence></xsd:complexType></xsd:element></xsd:schema></wsdl:types><wsdl:message name=""GetOrderIn""><wsdl:part name=""parameters"" element=""tns:GetOrderRequest""/></wsdl:message><wsdl:message name=""GetOrderOut""><wsdl:part name=""parameters"" element=""tns:GetOrderResponse""/></wsdl:message><wsdl:portType name=""OrderPortType""><wsdl:operation name=""GetOrder""><wsdl:input message=""tns:GetOrderIn""/><wsdl:output message=""tns:GetOrderOut""/></wsdl:operation></wsdl:portType><wsdl:binding name=""OrderSoapBinding"" type=""tns:OrderPortType""><soap:binding style=""document"" transport=""http://schemas.xmlsoap.org/soap/http""/><wsdl:operation name=""GetOrder""><soap:operation soapAction=""urn:example:orders/GetOrder""/><wsdl:input><soap:body use=""literal""/></wsdl:input><wsdl:output><soap:body use=""literal""/></wsdl:output></wsdl:operation></wsdl:binding><wsdl:service name=""OrderService""><wsdl:port name=""OrderPort"" binding=""tns:OrderSoapBinding""><soap:address location=""https://api.example.com/soap/orders/v3""/></wsdl:port></wsdl:service></wsdl:definitions>"
"wsdl_definition","<definitions xmlns=""http://schemas.xmlsoap.org/wsdl/"" xmlns:soap=""http://schemas.xmlsoap.org/wsdl/soap/"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:tns=""http://acme.example.com/billing"" targetNamespace=""http://acme.example.com/billing"" name=""BillingService""><types><xsd:schema targetNamespace=""http://acme.example.com/billing""><xsd:element name=""BillingFault""><xsd:complexType><xsd:sequence><xsd:element name=""code"" type=""xsd:string""/><xsd:element name=""message"" type=""xsd:string""/><xsd:element name=""retryAfterSeconds"" type=""xsd:int"" minOccurs=""0""/></xsd:sequence></xsd:complexType></xsd:element></xsd:schema></types><message name=""BillingFaultMsg""><part name=""fault"" element=""tns:BillingFault""/></message><portType name=""BillingPortType""><operation name=""ChargeAccount""><input message=""tns:ChargeAccountRequest""/><output message=""tns:ChargeAccountResponse""/><fault name=""BillingFault"" message=""tns:BillingFaultMsg""/></operation></portType><binding name=""BillingSoapBinding"" type=""tns:BillingPortType""><soap:binding style=""document"" transport=""http://schemas.xmlsoap.org/soap/http""/><operation name=""ChargeAccount""><soap:operation soapAction=""http://acme.example.com/billing/ChargeAccount""/><fault name=""BillingFault""><soap:fault name=""BillingFault"" use=""literal""/></fault></operation></binding></definitions>"
"wcf_svclog","<E2ETraceEvent xmlns=""http://schemas.microsoft.com/2004/06/E2ETraceEvent""><System xmlns=""http://schemas.microsoft.com/2004/06/windows/eventlog/system""><EventID>0</EventID><Type>3</Type><SubType Name=""Information"">0</SubType><Level>8</Level><TimeCreated SystemTime=""2026-06-24T15:41:22.4180114Z""/><Source Name=""System.ServiceModel""/><Correlation ActivityID=""{8f21c044-1b90-4e77-9a3d-2c5f70e11884}""/><Execution ProcessName=""Example.Payments.Host"" ProcessID=""7412"" ThreadID=""18""/><Channel/><Computer>APP-WIN12</Computer></System><ApplicationData><TraceData><DataItem><TraceRecord xmlns=""http://schemas.microsoft.com/2004/10/E2ETraceEvent/TraceRecord"" Severity=""Information""><TraceIdentifier>http://msdn.microsoft.com/en-US/library/System.ServiceModel.Channels.HttpsChannelListenerListening.aspx</TraceIdentifier><Description>Listening on https://+:8443/PaymentService/</Description><AppDomain>Example.Payments.Host.exe</AppDomain><Source>System.ServiceModel.Channels.HttpsChannelListener/44712088</Source></TraceRecord></DataItem></TraceData></ApplicationData></E2ETraceEvent>"
"wcf_svclog","<E2ETraceEvent xmlns=""http://schemas.microsoft.com/2004/06/E2ETraceEvent""><System xmlns=""http://schemas.microsoft.com/2004/06/windows/eventlog/system""><EventID>131076</EventID><Type>3</Type><SubType Name=""Error"">0</SubType><Level>2</Level><TimeCreated SystemTime=""2026-03-25T19:12:04.4412210Z""/><Source Name=""System.ServiceModel""/><Correlation ActivityID=""{c71e0a48-9b3f-4021-8f5d-2ac6b1e70f93}""/><Execution ProcessName=""Acme.Billing.Host"" ProcessID=""7412"" ThreadID=""19""/><Computer>APPSRV22</Computer></System><ApplicationData><TraceData><DataItem><TraceRecord xmlns=""http://schemas.microsoft.com/2004/10/E2ETraceEvent/TraceRecord"" Severity=""Error""><TraceIdentifier>http://msdn.microsoft.com/en-US/library/System.ServiceModel.Diagnostics.ThrowingException.aspx</TraceIdentifier><Description>Throwing an exception.</Description><AppDomain>Acme.Billing.Host.exe</AppDomain><Exception><ExceptionType>System.ServiceModel.FaultException`1[[Acme.Billing.BillingFault, Acme.Billing.Contracts]], System.ServiceModel</ExceptionType><Message>The maximum message size quota for incoming messages (65536) has been exceeded.</Message><StackTrace>   at System.ServiceModel.Channels.HttpInput.ThrowMaxReceivedMessageSizeExceeded()&#13;&#10;   at Acme.Billing.BillingService.ChargeAccount(ChargeRequest req)</StackTrace><ExceptionString>System.ServiceModel.QuotaExceededException: The maximum message size quota has been exceeded.</ExceptionString></Exception></TraceRecord></DataItem></TraceData></ApplicationData></E2ETraceEvent>"
"ibm_mq_message_descriptor","<MQMD><StrucId>MD  </StrucId><Version>2</Version><Report>0</Report><MsgType>1</MsgType><Expiry>-1</Expiry><Feedback>0</Feedback><Encoding>546</Encoding><CodedCharSetId>1208</CodedCharSetId><Format>MQHRF2  </Format><Priority>5</Priority><Persistence>1</Persistence><MsgId>414D5120514D5052443031202020202067d18b4402118842</MsgId><CorrelId>000000000000000000000000000000000000000000000000</CorrelId><BackoutCount>0</BackoutCount><ReplyToQ>ORDERS.REPLY.Q                                    </ReplyToQ><ReplyToQMgr>QMPRD01                                           </ReplyToQMgr><UserIdentifier>mqappusr</UserIdentifier><PutApplType>28</PutApplType><PutApplName>orders-gateway                              </PutApplName><PutDate>20260626</PutDate><PutTime>10142208</PutTime><MsgSeqNumber>1</MsgSeqNumber></MQMD>"
"ibm_mq_message_descriptor","<mqmd xmlns=""http://www.ibm.com/mq/md""><StrucId>MD  </StrucId><Version>2</Version><Report>MQRO_EXCEPTION_WITH_DATA</Report><MsgType>MQMT_REPORT</MsgType><Feedback>MQFB_EXPIRATION</Feedback><Expiry>-1</Expiry><Format>MQDEAD  </Format><Priority>5</Priority><Persistence>MQPER_PERSISTENT</Persistence><MsgId>414D51204D5152505244303120202020684A1C7F2B98E011</MsgId><CorrelId>414D5120515549434B5F4D5347202020A41C7F2B98E0114D</CorrelId><ReplyToQ>ACME.ORDERS.REPLY</ReplyToQ><ReplyToQMgr>MQRPRD01</ReplyToQMgr><PutApplName>acme-order-gateway</PutApplName><PutDate>20260702</PutDate><PutTime>18442112</PutTime><BackoutCount>4</BackoutCount><dlh><Reason>MQRC_Q_FULL (2053)</Reason><DestQName>ACME.ORDERS.IN</DestQName><DestQMgrName>MQPRD02</DestQMgrName><PutApplType>MQAT_JAVA</PutApplType></dlh></mqmd>"
"tibco_bw_process","<pd:ProcessDefinition xmlns:pd=""http://xmlns.tibco.com/bw/process/2003"" xmlns:xsl=""http://www.w3.org/1999/XSL/Transform""><pd:name>Processes/Orders/PublishOrderAck.process</pd:name><pd:startName>ReceiveOrderAck</pd:startName><pd:startX>66</pd:startX><pd:startY>142</pd:startY><pd:returnBindings/><pd:endName>End</pd:endName><pd:endX>688</pd:endX><pd:endY>142</pd:endY><pd:starter name=""ReceiveOrderAck""><pd:type>com.tibco.plugin.jms.JMSQueueEventSource</pd:type><config><permittedType>Text</permittedType><sessionAttributes><transacted>true</transacted><acknowledgeMode>1</acknowledgeMode></sessionAttributes><ConnectionReference>/SharedResources/JMS/EMSPRD.sharedjmscon</ConnectionReference><destination>ORDERS.ACK.Q</destination></config></pd:starter><pd:activity name=""LogAck""><pd:type>com.tibco.plugin.java.JavaActivity</pd:type><pd:resourceType>ae.activities.LogActivity</pd:resourceType><config><role>Info</role><rendezvousSubject>_LOCAL.orders.ack</rendezvousSubject></config></pd:activity><pd:transition><pd:from>ReceiveOrderAck</pd:from><pd:to>LogAck</pd:to><pd:lineType>Default</pd:lineType></pd:transition></pd:ProcessDefinition>"
"tibco_bw_process","<pd:ProcessDefinition xmlns:pd=""http://xmlns.tibco.com/bw/process/2003"" xmlns:xsl=""http://www.w3.org/1999/XSL/Transform""><pd:name>Processes/Orders/PublishOrder.process</pd:name><pd:startName>OnJMSMessage</pd:startName><pd:group name=""RetryScope""><pd:type>com.tibco.pe.core.LoopGroup</pd:type><pd:activity name=""InvokeOrderAPI""><pd:type>com.tibco.plugin.http.HTTPSendActivity</pd:type><pd:resourceType>httppalette.HTTPActivity</pd:resourceType><config><timeout>30000</timeout></config></pd:activity></pd:group><pd:group name=""CatchAll""><pd:type>com.tibco.pe.core.ErrorTransitionGroup</pd:type><pd:activity name=""LogFailure""><pd:type>com.tibco.plugin.log.WriteToLogActivity</pd:type><config><role>Error</role></config><pd:inputBindings><ns:ActivityInput xmlns:ns=""http://www.tibco.com/namespaces/tnt/plugins/log""><message><xsl:value-of select=""concat('Order publish failed: ', $_error/ns1:ErrorReport/StackTrace)""/></message></ns:ActivityInput></pd:inputBindings></pd:activity><pd:activity name=""SendToDLQ""><pd:type>com.tibco.plugin.jms.JMSQueueSendActivity</pd:type><config><DestinationQueue>acme.orders.dlq</DestinationQueue></config></pd:activity></pd:group></pd:ProcessDefinition>"
"mule_esb_config","<mule xmlns=""http://www.mulesoft.org/schema/mule/core"" xmlns:http=""http://www.mulesoft.org/schema/mule/http"" xmlns:db=""http://www.mulesoft.org/schema/mule/db"" xmlns:doc=""http://www.mulesoft.org/schema/mule/documentation"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd""><http:listener-config name=""orders-http"" doc:id=""a1c04f18""><http:listener-connection host=""0.0.0.0"" port=""8081""/></http:listener-config><db:config name=""orders-db"" doc:id=""9a134b77""><db:my-sql-connection host=""db-orders01.corp.example.com"" port=""3306"" user=""mule_app"" password=""${secure::db.password}"" database=""orders""/></db:config><flow name=""getOrderFlow"" doc:id=""8e0d31a5""><http:listener doc:name=""GET /orders/{id}"" config-ref=""orders-http"" path=""/orders/{id}"" allowedMethods=""GET""/><db:select doc:name=""Select order"" config-ref=""orders-db""><db:sql><![CDATA[SELECT order_id, status, total_amount FROM orders WHERE order_id = :id]]></db:sql><db:input-parameters><![CDATA[#[{''id'': attributes.uriParams.id}]]]></db:input-parameters></db:select><ee:transform xmlns:ee=""http://www.mulesoft.org/schema/mule/ee/core"" doc:name=""To JSON""><ee:message><ee:set-payload><![CDATA[%dw 2.0 output application/json --- payload[0]]]></ee:set-payload></ee:message></ee:transform><logger level=""INFO"" doc:name=""Log result"" message=""#[''Order '' ++ attributes.uriParams.id ++ '' returned'']""/></flow></mule>"
"mule_esb_config","<mule xmlns=""http://www.mulesoft.org/schema/mule/core"" xmlns:http=""http://www.mulesoft.org/schema/mule/http"" xmlns:ee=""http://www.mulesoft.org/schema/mule/ee/core"" xmlns:apikit=""http://www.mulesoft.org/schema/mule/mule-apikit""><flow name=""orders-api-main""><http:listener config-ref=""HTTP_Listener_config"" path=""/api/*""/><apikit:router config-ref=""orders-api-config""/><error-handler><on-error-propagate type=""APIKIT:BAD_REQUEST"" logException=""true""><ee:transform><ee:message><ee:set-payload><![CDATA[%dw 2.0 output application/json --- { error: ""BAD_REQUEST"", detail: error.description, correlationId: correlationId }]]></ee:set-payload></ee:message></ee:transform><http:response statusCode=""400""/></on-error-propagate><on-error-continue type=""HTTP:CONNECTIVITY, HTTP:TIMEOUT""><logger level=""ERROR"" message=""#[&apos;Downstream inventory-api unreachable: &apos; ++ error.detailedDescription]"" category=""com.acme.orders""/><flow-ref name=""publish-to-dlq""/></on-error-continue></error-handler></flow></mule>"
"biztalk_orchestration","<om:Element xmlns:om=""http://schemas.microsoft.com/BizTalk/2003/DesignerData"" Type=""Module"" OID=""8f21c044-1b90-4e77-9a3d-2c5f70e11884"" LowerBound=""1.1"" HigherBound=""48.1""><om:Property Name=""ReportToAnalyst"" Value=""True""/><om:Property Name=""Name"" Value=""Example.Integration.Orders""/><om:Property Name=""Signature"" Value=""Example.Integration.Orders""/><om:Element Type=""PortType"" OID=""4f18c204-9a13-4b77-8e0d-31a5c9f4b210"" ParentLink=""Module_PortType"" LowerBound=""3.1"" HigherBound=""12.1""><om:Property Name=""Synchronous"" Value=""False""/><om:Property Name=""TypeModifier"" Value=""Internal""/><om:Property Name=""Name"" Value=""ReceiveOrderPortType""/></om:Element><om:Element Type=""ServiceDeclaration"" OID=""cf18a204-7712-4b90-9e1d-3a5c04f18b21"" ParentLink=""Module_ServiceDeclaration"" LowerBound=""14.1"" HigherBound=""47.1""><om:Property Name=""InitializedTransactionType"" Value=""False""/><om:Property Name=""IsInvokable"" Value=""False""/><om:Property Name=""TypeModifier"" Value=""Internal""/><om:Property Name=""Name"" Value=""ProcessInboundOrder""/><om:Element Type=""Receive"" OID=""7a1c5f88-4b3e-4a0c-9ee1-51b34f28b9d7"" ParentLink=""ServiceBody_Statement"" LowerBound=""22.1"" HigherBound=""23.1""><om:Property Name=""Activate"" Value=""True""/><om:Property Name=""PortName"" Value=""ReceiveOrderPort""/><om:Property Name=""MessageName"" Value=""InboundOrder""/><om:Property Name=""Name"" Value=""ReceiveOrder""/></om:Element></om:Element></om:Element>"
"biztalk_orchestration","<om:MetaModel xmlns:om=""http://schemas.microsoft.com/BizTalk/2003/DesignerData""><om:Element Type=""Module"" OID=""4a1c8f92-3b17-4de6-9c02-7f5b1e884d31""><om:Property Name=""Name"" Value=""Acme.Integration.Orders""/><om:Element Type=""ServiceDeclaration"" OID=""c71e0a48-9b3f-4021-8f5d-2ac6b1e70f93""><om:Property Name=""Name"" Value=""ProcessInboundOrder""/><om:Property Name=""TypeModifier"" Value=""Internal""/><om:Element Type=""Scope"" OID=""9a1b7c30-4d22-4f81-b0e7-52c1d9a8e441""><om:Property Name=""Name"" Value=""TxScope""/><om:Property Name=""Transaction Type"" Value=""Atomic""/><om:Element Type=""Catch"" OID=""8f21c904-b7d3-41ae-9c02-5d1b8e7a4402""><om:Property Name=""ExceptionName"" Value=""exSuspend""/><om:Property Name=""ExceptionType"" Value=""Microsoft.XLANGs.BaseTypes.XLANGsException""/><om:Element Type=""Construct""><om:Property Name=""Name"" Value=""BuildFaultMessage""/></om:Element><om:Element Type=""Send""><om:Property Name=""Name"" Value=""SendToSuspendedQueue""/><om:Property Name=""PortName"" Value=""ErrorPort""/></om:Element></om:Element></om:Element></om:Element></om:Element></om:MetaModel>"
"oai_pmh_record","<OAI-PMH xmlns=""http://www.openarchives.org/OAI/2.0/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.openarchives.org/OAI/2.0/ http://www.openarchives.org/OAI/2.0/OAI-PMH.xsd""><responseDate>2026-07-01T04:14:02Z</responseDate><request verb=""GetRecord"" identifier=""oai:repo.example.edu:art/8842119"" metadataPrefix=""oai_dc"">https://repo.example.edu/oai</request><GetRecord><record><header><identifier>oai:repo.example.edu:art/8842119</identifier><datestamp>2026-06-28</datestamp><setSpec>col_10884_4471</setSpec></header><metadata><oai_dc:dc xmlns:oai_dc=""http://www.openarchives.org/OAI/2.0/oai_dc/"" xmlns:dc=""http://purl.org/dc/elements/1.1/""><dc:title>Thermal drift compensation in fiber-optic gyroscopes</dc:title><dc:creator>Rahman, Aisha</dc:creator><dc:creator>Lindqvist, Erik</dc:creator><dc:subject>inertial navigation</dc:subject><dc:date>2026-05-30</dc:date><dc:type>article</dc:type><dc:identifier>https://doi.org/10.1234/jns.2026.8842</dc:identifier><dc:language>eng</dc:language></oai_dc:dc></metadata></record></GetRecord></OAI-PMH>"
"oai_pmh_record","<OAI-PMH xmlns=""http://www.openarchives.org/OAI/2.0/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.openarchives.org/OAI/2.0/ http://www.openarchives.org/OAI/2.0/OAI-PMH.xsd""><responseDate>2026-05-09T04:12:07Z</responseDate><request verb=""ListRecords"" metadataPrefix=""oai_dc"" set=""theses"" resumptionToken=""tok-884211-4471"">https://repository.acme.edu/oai2</request><error code=""badResumptionToken"">The resumption token 'tok-884211-4471' expired at 2026-05-09T03:12:07Z or is invalid.</error></OAI-PMH>"
"docbook_article","<article xmlns=""http://docbook.org/ns/docbook"" xmlns:xlink=""http://www.w3.org/1999/xlink"" version=""5.1"" xml:lang=""en""><info><title>Configuring the Orders API Gateway</title><subtitle>Operations Guide, Release 3.7</subtitle><author><personname><firstname>Priya</firstname><surname>Raman</surname></personname><email>priya.raman@example.com</email></author><pubdate>2026-07-03</pubdate><revhistory><revision><revnumber>3.7.1</revnumber><date>2026-07-03</date><revremark>Added TLS 1.3 cipher guidance.</revremark></revision></revhistory></info><section xml:id=""sect.prereq""><title>Prerequisites</title><para>Before configuring the gateway, verify that the <package>orders-api</package> service is reachable on port <literal>8443</literal>.</para><itemizedlist><listitem><para>A valid server certificate issued by the corporate CA.</para></listitem><listitem><para>Network access from the DMZ segment <literal>10.88.4.0/24</literal>.</para></listitem></itemizedlist></section></article>"
"docbook_article","<article xmlns=""http://docbook.org/ns/docbook"" xmlns:xl=""http://www.w3.org/1999/xlink"" version=""5.1"" xml:id=""incident-2026-0417""><info><title>Postmortem: Orders API Outage 2026-04-17</title><date>2026-04-19</date><author><personname><firstname>Priya</firstname><surname>Raghunathan</surname></personname><email>praghunathan@acme.example.com</email></author><revhistory><revision><revnumber>1.1</revnumber><date>2026-04-21</date><revremark>Added contributing factor: stale connection pool config</revremark></revision></revhistory></info><section xml:id=""impact""><title>Impact</title><para>Between <emphasis role=""bold"">14:02</emphasis> and 15:47 UTC, 41% of <code>POST /v2/orders</code> requests returned HTTP 503.</para><warning><para>Retries from the mobile client amplified load by roughly 3x, extending the outage.</para></warning><itemizedlist><listitem><para>Root cause: HikariCP <literal>maximumPoolSize</literal> of 20 against a replica promoted with reduced <literal>max_connections</literal>.</para></listitem></itemizedlist></section></article>"
"jats_article","<article xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" article-type=""research-article"" dtd-version=""1.3"" xml:lang=""en""><front><journal-meta><journal-id journal-id-type=""publisher-id"">jns</journal-id><journal-title-group><journal-title>Journal of Navigation Sciences</journal-title></journal-title-group><issn pub-type=""epub"">2049-8842</issn><publisher><publisher-name>Example Academic Press</publisher-name></publisher></journal-meta><article-meta><article-id pub-id-type=""doi"">10.1234/jns.2026.8842</article-id><title-group><article-title>Thermal drift compensation in fiber-optic gyroscopes</article-title></title-group><contrib-group><contrib contrib-type=""author"" corresp=""yes""><name><surname>Rahman</surname><given-names>Aisha</given-names></name><xref ref-type=""aff"" rid=""aff1""/></contrib><contrib contrib-type=""author""><name><surname>Lindqvist</surname><given-names>Erik</given-names></name></contrib></contrib-group><aff id=""aff1"">Institute of Applied Photonics, Uppsala</aff><pub-date pub-type=""epub""><day>30</day><month>5</month><year>2026</year></pub-date><volume>41</volume><issue>3</issue><fpage>214</fpage><lpage>229</lpage><permissions><copyright-year>2026</copyright-year><license license-type=""open-access"" xlink:href=""https://creativecommons.org/licenses/by/4.0/""><license-p>Distributed under CC BY 4.0.</license-p></license></permissions><abstract><p>We characterize thermal drift in interferometric fiber-optic gyroscopes across a 60 K range and propose a compensation model reducing bias instability by 38 percent.</p></abstract></article-meta></front></article>"
